(Do Not Modify) DOI Occupancy Buildings List,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Building Name,Address,State,Assigned Employees (Old),Owner,RPUID CO Number,RTO Non-Ready,RTO Seats,RTO Workstations for Other Bureaus,RTO Open Workstation,Bureau Name,Pending Requests Count,Assigned Employees Count,Modified,Modified By,Assigned Seats Count,ID,Latitude,Longitude
18415245-bf22-f011-9989-001dd8029e82,3q38xv3QALZwFVeq5YmdOSDukdd6nEPoB9ZRm4VE2FCl2MKV6upikxFTM/UStDXCFAVcvhJgSwgoz5F/AGexrQ==,7/14/2025 14:10,SLBE - Warner House,9922 FRONT STREET,Michigan,0,NPS,RPUID27542.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16361,+44.9018580,-086.0276750
19415245-bf22-f011-9989-001dd8029e82,RWjdNvc4mvI9zRKwmbOW1cXNMmsWxYzqKHjf5ZefqJQMNdLcy7bWQ/o5mtWijlX/208pPWClw9ibEDLD5XrGHw==,7/15/2025 17:52,STLI - OFFICE TRAILER - MARINE UNIT,# LIBERTY ISLAND,New York,0,NPS,RPUID64077.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16369,+40.6992340,-074.0423020
1a415245-bf22-f011-9989-001dd8029e82,IO8mh8qLxIE6RKRpbN3W2Mb+EgiYi4ePyCrrPpN7bYGH9AtNg8lUaVQJf9KENw/blyabhw/p4Kib7Kv27yGnOA==,7/16/2025 0:52,STLI - Staff House HS-41,# LIBERTY ISLAND,New York,0,NPS,RPUID74005.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16372,+40.6969220,-074.0413030
1b415245-bf22-f011-9989-001dd8029e82,8fl2+CzXx7ckY9K5nBmpFJpveYIuIzDgkNy1tUyLE9ULoT22nVnIqGW2A03cC+8oR2sG6+1HEBozOmnkQeNL1g==,7/16/2025 4:05,TIMU - TIMU-TRA-Headquarters Building,13165 MT. PLEASANT ROAD,Florida,0,NPS,RPUID11903.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16378,+30.3704580,-081.4849700
1c415245-bf22-f011-9989-001dd8029e82,tDKDVivbUfs6W8gxYEsGv79n81/kU9dYJE0nZkj79pvtvnNwz7RIf+wXOnIZ2u1NfcvnWrUsDfTJMJyOdMbRbQ==,7/16/2025 15:25,TUMA - South Compound Administrative Office,1891 E. FRONTAGE ROAD,Arizona,0,NPS,RPUID95928.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16381,+31.5668980,-111.0503740
1d415245-bf22-f011-9989-001dd8029e82,Ihi9vRg3xtyhdsoTRRxmTdIG6hO7/ohWCnIWvUlS9rPs26nvx0l4pWhoKqdEBYGCMbS14gjm1fDGI2m277opaQ==,7/15/2025 17:38,VAFO - Thomas House Building No.129,# 1400 NORTH OUTER LINE DRIVE,Pennsylvania,0,NPS,RPUID28379.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16390,+40.1006500,-075.4658950
1e415245-bf22-f011-9989-001dd8029e82,TDzUQ0PPa+0wWfj0X0gph9BezJbcVpb/fHJ+YFWOK93iGmK0jxyNESysP1TmKj1I0B4jIM5xPXK6FrKhjb1E8Q==,7/15/2025 18:49,VAFO - Whittle House Building No. 825,# 1400 NORTH OUTER LINE DRIVE,Pennsylvania,0,NPS,RPUID29226.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16391,+40.0811560,-075.4557180
1f415245-bf22-f011-9989-001dd8029e82,99YWOoVwg9FTimWL7k9/vll86OVHnWE3HQRsdXcvPvxs44QO5eog7KeMPAvg+n5YmPbIrKK/mNkaCGpcm+4WIw==,7/15/2025 19:37,VICK - Pemberton Headquarters,3201 CLAY STREET,Mississippi,0,NPS,RPUID94411.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16416,+32.3482840,-90.8771050
20415245-bf22-f011-9989-001dd8029e82,XE3LJGTYw64n7Vj44WVDU8D+0rlFKpe0yEhIpRAkNg2bUgT9GymuvnrFYyISRC91p0vyRB8/r9xc0PugzbTWtg==,7/16/2025 9:26,VIIS - Lind Point Biosphere Bldg 4,1300 CRUZ BAY CREEK,Virgin Islands,0,NPS,RPUID33284.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16426,+18.3364680,-064.7956630
21415245-bf22-f011-9989-001dd8029e82,9T9jzwcFn5NyhtqBq/5lb4+GnDF9PChNYWppz9zsCMw+6nc2QQ89NRm5tsn3GnP30sE2I/J40wVK583TRbAsYQ==,7/15/2025 3:49,WEFA - HC-Young Studio- (ME),735 NOD HILL ROAD,Connecticut,0,NPS,RPUID47286.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16430,+41.3577000,-073.4569100
22415245-bf22-f011-9989-001dd8029e82,NPynVVGlMBPBM4oxQ0U04G/EH8oXXxw5yJ7cUJM1OZSEIIG0bBTZzMxTsixGt/WmWMaGiw7K0H66eqmBdjQsVg==,7/16/2025 4:17,WHIS - BLDG - 318 - Fire Module Office,14412 KENNEDY MEMORIAL DRIVE,California,0,NPS,RPUID23152.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16431,+40.6499320,-122.6057960
23415245-bf22-f011-9989-001dd8029e82,mR2g2cAmlTybbMKFLDnDctzN00D/9wQdCc3qurDKF0ldg/xdWhETZV1nRxg9bFumEXYcMoJXda81RWaBCOmetw==,7/16/2025 9:54,WICA - B-04 - Fire Office,26611 26611 US HIGHWAY 385,South Dakota,0,NPS,RPUID27954.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16446,+43.5579180,-103.4800870
24415245-bf22-f011-9989-001dd8029e82,iW2hT8OjrdlJg353x2qPneZJ5m0lqO0mA520yoTh/5VkuhZsmjNI7cfwBkd/5JpZ/ruTWxiFHVglY5HmxFl2Lw==,7/16/2025 15:35,WHIS - BLDG - 100 - Headquarters Administration Building,14412 KENNEDY MEMORIAL DRIVE,California,0,NPS,RPUID22965.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16447,+40.6110250,-122.5281070
25415245-bf22-f011-9989-001dd8029e82,37Yx6N7GKdqbYoTxe3niSz0c2j7E5rNy1w1oH0ZnoSU8d6G5TzQNqhq8p1wivjBR0PdcKGP+i8COhb3EkAXKAg==,7/15/2025 12:37,WOTR - USPP/Usher Building,1551 TRAP ROAD,Virginia,0,NPS,RPUID44217.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16451,+38.9372720,-077.2654000
26415245-bf22-f011-9989-001dd8029e82,EK1bUVZIWWJYDz456MTKqlK8w8f5j7SPJJPd3uIfIg2B1Iv9YN3uKTMtFyJF9Q8BHyJuG1PXwCOq3PvK/bjqZA==,7/15/2025 21:44,WRST - BPKNHLX KENNECOTT OLD SCHOOL HOUSE (Shaw),# MILE 106.8 RICHARDSON HIGHWAY,Alaska,0,NPS,RPUID32646.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16453,+61.4812390,-142.8852530
27415245-bf22-f011-9989-001dd8029e82,1OX6qWEODXyJeeMNETXRsJ8mXcb26XP7h7ONLFekWQc2SZ8K9jaapXmlMieRXdNfdsLQs2PX8ThYT7fz1eN2/w==,7/16/2025 1:38,YELL - MA0576PH-SCOUTHOUSE- CC Camp,# #,Wyoming,0,NPS,RPUID11463.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16459,+44.9561850,-110.7032660
28415245-bf22-f011-9989-001dd8029e82,BEyrpm09VpcxaiiAFAV0jGiNKi9QIojm7U0OwsFG5/OmbRIp180CFHhc25R2dVC0UuQPRi0oK5Neq1Q7r1ALJg==,7/15/2025 21:19,YELL - 12-001  GV Admin/Registration,1 NPS PARKWAY,Wyoming,0,NPS,RPUID6543.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16469,+44.5813010,-110.4900830
29415245-bf22-f011-9989-001dd8029e82,YxiOha3aEl5UPdo05ACJdj6Lzmh3eVrNfrHnJ8+E8HtNJUlV2wZIqIYs3eX0yOvxnuEAjF9qJmnRWcEB5cW/GA==,7/14/2025 15:35,YELL - 14-090-REG  BBCG Campground Registration,# #,Wyoming,0,NPS,RPUID12473.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16470,+44.5344010,-110.4368170
2a415245-bf22-f011-9989-001dd8029e82,oveG+1XRv/4fD5EwjXnWlaXOksOQ+FkkDcHI2FO7rXL1bWqPcJLB5IqZvwHrpZtQDXiBHAVC1xvbOBzm8I6b1Q==,7/15/2025 17:16,"YELL - OF1215 - Construction 'Man' Camp Dorm II (remove, nonextant)",1 NPS PARKWAY,Wyoming,0,NPS,RPUID110378.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16475,+44.5536970,-110.4016760
2b415245-bf22-f011-9989-001dd8029e82,pTjD2SKPIdoRdVToqAEIqxIlIyZXyfdXIO+btFZHByjgcpeYKCVwcHc4jcBQtcp87zcZ87RkJ3zxyu1GbSUk8w==,7/16/2025 16:36,YELL - 09-001  Lake Emp RV Park - Office,# #,Wyoming,0,NPS,RPUID13968.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16477,+44.5628660,-110.3950480
2c415245-bf22-f011-9989-001dd8029e82,e5dYEWSwXk8eZ3NIgFjvd5LvdecohAuh5CEsk8Z1OzVsGDD8jlh4mQekwnBD+nUrF7JwxZx6ghIQ507rcic08g==,7/15/2025 18:47,YELL - 12-012  GV Maintenance Office Building,# #,Wyoming,0,NPS,RPUID13911.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16499,+44.3881810,-110.5540740
2d415245-bf22-f011-9989-001dd8029e82,fEKQqc/zEBjqWp2zTwmScQ0PX2cZ5dmKg/55yYgM672DOmIREIjxBmiM2YrKMbWj1vxOQ8sJ4CpcKCrSVjYfpQ==,7/16/2025 8:52,YELL - NS0118Q-Ranger Station & Office,# #,Wyoming,0,NPS,RPUID10458.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16500,+44.7377390,-110.6946110
2e415245-bf22-f011-9989-001dd8029e82,PzPkVVTbZVCv3alMxLcd6w/przs2IoUI0n7eBzRBl/9btx/a5kqewxLuo76EgIWNc0dZKPBzwj0HsK97T97e5Q==,7/15/2025 17:59,YELL - MJ0419QP-West District Office & Quarters,# #,Wyoming,0,NPS,RPUID10329.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16501,+44.6469170,-110.8579160
2f415245-bf22-f011-9989-001dd8029e82,KXH3KkCYow0QYpIS/QoRTqnQg60hFTnZz2cNl9BssFicR78rG/s/fulmB5MIRRjYXQyorn54IIOLEdlwSpRh/A==,7/16/2025 14:39,YELL - 07-006  RL Corral Horse Ticket Booth,# #,Wyoming,0,NPS,RPUID13669.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16502,+44.9140260,-110.4131200
30415245-bf22-f011-9989-001dd8029e82,IY/osDnch3q8cNoEXgpfQQqJpD8G6w9r/T8Snro4NQUQNVlaP8Sc/dXOF4YxNFVVVk5+1iCuiEEOs06JEi90Mg==,7/14/2025 18:58,YELL - LA0733PH-Office (Aquatic Resources),# #,Wyoming,0,NPS,RPUID10751.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16505,+44.5500930,-110.4045450
31415245-bf22-f011-9989-001dd8029e82,UkFnr6vIb8DSuFt6kiJMezEupZcEYRC6e2FWMCbFV28f+fWz8zVgpHS0+iFwsSJpYBJ8E58dgXY/+CFNMxI0+Q==,7/16/2025 4:37,YELL - FB0303PH-Fishing Bridge Naturalist Office,# #,Wyoming,0,NPS,RPUID10777.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16506,+44.5629590,-110.3771820
32415245-bf22-f011-9989-001dd8029e82,iHAbl9HGBrcIMz2AJFAKgXMPrPRTp8Xu/Ix7v/nEiO65+eAzAN+e79Xr/gC6PGE3luDlp+k7RhVToOc292qLZQ==,7/16/2025 9:00,YELL - NS0105PH-Hot Mix Plant Office,# #,Wyoming,0,NPS,RPUID10451.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16507,+44.7219900,-110.6795280
33415245-bf22-f011-9989-001dd8029e82,nVN2s39Ea6LrIHBZnwfyRYPXSUbqzVd9YmtfAJdQ3V78OuBf3c4XX1qvV/i/LHTLlsOgpDDXpoQjfYBRf/UcZg==,7/14/2025 19:00,YOSE - EPB 0797 New RMS,9039 VILLIAGE DRIVE,California,0,NPS,RPUID109013.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16528,+37.6693790,-119.8147350
34415245-bf22-f011-9989-001dd8029e82,iKaYHVxAANWk3vVXqHB7f6aGzCgnrep3MkG2oFAmKPF1h+dm73M7AXLAMptf5SvMud/2IQCgCvgAGm60nQfxjA==,7/16/2025 21:27,YOSE - WaB SE 4604 South Entrance Office,9039 VILLIAGE DRIVE,California,0,NPS,RPUID10236.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16530,+37.5069690,-119.6322280
35415245-bf22-f011-9989-001dd8029e82,/uzhCd7Iy0LyGjSoL5/9UvV2URI1tivAqPOoMMbVt0X9fTSx3C2XuHB+/mnW7h/5wh/2y+LBWDsg3/j7uyQC8Q==,7/13/2025 10:09,YOSE - CV Pavilion - Housekeeping,9039 VILLIAGE DRIVE,California,0,NPS,RPUID84738.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16555,+37.8399160,-119.5404100
36415245-bf22-f011-9989-001dd8029e82,Xa52MH0Mte+kOmO/Cr70Nid1rfB/gWASinkCu0eBkgbGYGk1qnkLFhOfaXcGrWGSHF9ujRXLQ/1Jp5hVXiZMBw==,7/14/2025 4:10,YOSE - MaB TM 3000 Ranger Station,# #,California,0,NPS,RPUID7167.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16529,+37.8770270,-119.3436390
37415245-bf22-f011-9989-001dd8029e82,U0C0REoqCDWXPyzzYSEC/St3La87sCZFlhh3d6azWiooHi3Zw0X8VMby7iuCJDBbhU1T7ym8qpkVu1RR8/uKEw==,7/14/2025 13:32,ZION - MAYA B079 Maintenance Offices/Breakroom HS-0079,# #,Utah,0,NPS,RPUID65729.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16579,+37.2112120,-112.9896300
38415245-bf22-f011-9989-001dd8029e82,HvQ7n9dtICHHo3SouoGdrtowKlXJKTFgFXzNycA3evd0Txs9c1nnhNwfNhGej7Tv2ZN9IaY+EmMitxqTeOCikg==,7/16/2025 19:29,VALL - Red Office Building,39201 HIGHWAY 4,New Mexico,0,NPS,RPUID245696.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16563,+35.9000000,-106.5167490
39415245-bf22-f011-9989-001dd8029e82,JqqOfE6V8KVil3aO2E23C/+av3sWKsKHBwkSO+TogdwXAisqiIVdyHcAbCaLC6qiGD6TkPfBO4czJfdA9InxyQ==,7/16/2025 13:03,VALL - VALL - Headquarters,39201 HIGHWAY 4,New Mexico,0,NPS,RPUID246832.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16568,+35.7801000,-106.6890000
3a415245-bf22-f011-9989-001dd8029e82,l/NqFYWqi13x2cW6N+9pvibEOakad7MlViv1Ttoyc58PxBvoU1dWGo+8vzVLP+hSILfUEpQIl49pxmXrzYhcew==,6/13/2025 16:31,"ROZA ID PUMP PLT 16 OFFICE,GARAGE,SHED,WELL HOUSE",49602 N. DISTRICT LINE ROAD,Washington,0,USBR,RPUIDR0033008600B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16572,+46.2862600,-119.6193470
3b415245-bf22-f011-9989-001dd8029e82,86nrAI5ImjomyrDsgXmVpSRhm/5rGCosvp2V1Gn7i0J2nDaUTCfNkOJvukb7L6IKcYOaRbqBWDcoAOW0ryhwCw==,6/13/2025 17:50,BLACK CANYON IRR DIST / OFFICE 1,474 ELGIN AVE,Idaho,0,USBR,RPUIDR0003071200B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16589,+43.7258900,-116.8021540
3c415245-bf22-f011-9989-001dd8029e82,Crg6ykGXftf0OzFlrvBNgX11YyX2q2oWH/hanhCqawOMP4fqVz1eZhkYsFagqjQh5fupjMGEHP1nvtDPqYMJjQ==,6/13/2025 9:05,HEADQUARTERS AND SHOP - Cascade,970 DAM ROAD,Idaho,0,USBR,RPUIDR0003090600B.C,,,,0,Bureau of Reclamation,1,0,,Ethan Rutledge,0,16590,+44.5228560,-116.0492310
3d415245-bf22-f011-9989-001dd8029e82,1xTtyvSwz+zLeXLb73Yy4QRTQRpVLwtuNFqib4+c3ARGuKtonP9ZtmXwoc3uCNRN6XbxmItj2Bnej+mpe1hB7A==,6/13/2025 18:55,Office,# ANITA DAM RD,Montana,0,USBR,RPUIDR0011000300B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16598,+45.9324680,-107.9930570
3e415245-bf22-f011-9989-001dd8029e82,2qBg9a2ilwHybY1ccUC8DyG0xTB4Vju39pbW8UysQm+P0z8hh73Sr4QjMEZ/qaRewrJRoyEiaV+wW/Cj29rF7g==,6/13/2025 10:30,KID HQ OFFICE,6640 KID LANE,Oregon,0,USBR,RPUIDR0012012000B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16602,+42.1635580,-121.6855630
3f415245-bf22-f011-9989-001dd8029e82,vGZ+9S+x1KUjFUoHSrizt0KoYE0+OVTtXVCfm3AA6lZyu/WNL+kjbiPlLZl+gfD3Abo1OIKIA1ABHmSx+UdTzg==,6/13/2025 18:20,TID HQ OFFICE BLDG,2717 HAVLINA RD,California,0,USBR,RPUIDR0012013000B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16603,+41.9597460,-121.4747950
40415245-bf22-f011-9989-001dd8029e82,zdW0qQDHv3bhDbSA2ptr0MgdaiLW4oyu7YbQaCLXu6oCDTu0tk9Lj885sBV2XzumJvT8Gz8u2KdkX2KLCvXs/A==,6/14/2025 4:10,Office and Lab (Currant Creek),# FR-471,Utah,0,USBR,RPUIDR0066000500B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16617,+40.3352250,-111.0500130
41415245-bf22-f011-9989-001dd8029e82,YMrwb5ZLBac0T2t12z6zVIXsIjt/vJ2ZFQ1f/JGQWwG3ObtyCEkBefO7NR0Skr/uzzZQgwg5kqKaPW18KrqPtA==,7/15/2025 17:45,Field Offices Cortez,# #,Colorado,0,USBR,RPUIDR0071000800B.C,,,,0,Bureau of Reclamation,1,0,,Ethan Rutledge,0,16619,+37.5101110,-108.5901930
42415245-bf22-f011-9989-001dd8029e82,GDVMoGYWTmwKu4Z6x/BLfcsc1eoRrks96ueFifKDyhzK0tBOnyY9wgp5yPBu38adltcLtSeG4r62Y1AdZIBMvQ==,6/13/2025 13:59,Alcova Office,# RECLAMATION DR,Wyoming,0,USBR,RPUIDR0144008100B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16620,+42.5483930,-106.7168200
43415245-bf22-f011-9989-001dd8029e82,zAzAcXuGOD3yNj10xQt9vDlAB8+3NkOoF499nI1ZmfGOU0yyx1cwdLa2SqCEvWx8NymT/Q/Ipt9Sya52Qx0POA==,6/13/2025 16:10,WARDEN O/M HEADQUARTERS,310 E. 5TH STREET,Washington,0,USBR,RPUIDR0222125100B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16627,+46.9654510,-119.0373180
45415245-bf22-f011-9989-001dd8029e82,pYW2Lds0Mc9wZgK4VV+6omPziY3MtmwUr5tC3YXkuWUsU9ttg2NDnDbJLTHbR3mB6mRG5t2kkFtARde9alJ48A==,6/13/2025 11:45,Flatiron Dispatch Building-Area Office,2226 FLATIRON RESERVOIR RD,Colorado,0,USBR,RPUIDR0245015000B.C,,,,0,Bureau of Reclamation,1,0,,Ethan Rutledge,0,16641,+40.3677070,-105.2359310
46415245-bf22-f011-9989-001dd8029e82,Uf8kcA5BpRun6TuYi8jE9DFpZBg6YZsEA/O7L4QfQ3AyIE0zaYlz+K7nAX62EpYvkYAG5QvCxjFCwNHWWcm5FA==,6/13/2025 14:06,Big Thompson Office & Battery Storage,10084 US 34,Colorado,0,USBR,RPUIDR0245015800B.C,,,,0,Bureau of Reclamation,1,0,,Ethan Rutledge,0,16642,+40.4209250,-105.2236720
48415245-bf22-f011-9989-001dd8029e82,P5ZDRCsFIHv/pOxT0DpzXmL6U+5g1e4OSGDHuWvb6xpuMKGweUXJxdmL6gY65gjBlL/0A/a/ImadUXpYLInF1Q==,6/16/2025 19:16,AMER.RIVER WATER ED. CTR CONF. ROOM,7794 FOLSOM DAM ROAD,California,0,USBR,RPUIDR0214160500B.C,,,,0,Bureau of Reclamation,1,0,,Hadrian Hernandez,0,16675,+38.7093050,-121.1710940
49415245-bf22-f011-9989-001dd8029e82,6otmw7iHDKl77wxD7se9MPEccFhujdFn88HWogZnr8yjK0VpZ2OhQ0bBbpWjrrhpgMX0jUFix0tBfxsOJqESVg==,6/16/2025 19:16,Folsom State Park District Ranger Office,7794 FOLSOM DAM ROAD,California,0,USBR,RPUIDR0214001200B.C,,,,0,Bureau of Reclamation,1,0,,Hadrian Hernandez,0,16660,+38.7066490,-121.1682060
4a415245-bf22-f011-9989-001dd8029e82,yKyVODromrilKUzyGpg15sp+NR44HV2RTIAcWPDGe7tXlXSM3Eii/gtogxrlWhmmPWvOXicDN4CssEJ1orwhCQ==,6/16/2025 19:16,FOLSOM SAFETY AND SECURITY - BLDG 012,7794 FOLSOM DAM ROAD,California,0,USBR,RPUIDR0214166300B.C,,,,0,Bureau of Reclamation,1,0,,Hadrian Hernandez,0,16670,+38.7057400,-121.1678280
4b415245-bf22-f011-9989-001dd8029e82,ixbqveDQ9kwjHFI501qvxghkxTNe15b2D7nIROFR3lEPSL0iXmnEG3sQM0plez7NK5KRlYzeRLfhblJ626ERWg==,6/14/2025 0:09,COMB - MAIN OFFICE,3301 LAUREL CANYON RD.,California,0,USBR,RPUIDR0368150300B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16666,+34.4517330,-119.7283430
4c415245-bf22-f011-9989-001dd8029e82,IroSgw7kOQmOvCqFxRe/eNL5LJEWAglUj51+x6LRqHZyIFiKxF0xt5YDT/eff1FkZjyUiEEkSjZmin2T19xa2A==,6/13/2025 23:43,Lake Pueblo State Park-HQ-Visitor Center,635 RESERVOIR RD,Colorado,0,USBR,RPUIDR0382258000B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16691,+38.2582390,-104.7223120
4d415245-bf22-f011-9989-001dd8029e82,+Myb2V0ZJHtBwJgEP3C62mbC6/0Xi34UJUJCZfG9+sx/NSpB4373McpxoTx28/3Qys2x6prdevsYESZ7c+kxYg==,6/16/2025 18:45,LAKE BERRYESSA ADMIN BLDG,5520 KNOXVILLE ROAD,California,0,USBR,RPUIDR0413000100B.C,,,,0,Bureau of Reclamation,1,0,,Stephen Thompson,0,16692,+38.5510630,-122.2305690
4e415245-bf22-f011-9989-001dd8029e82,Mwtnb2mTLrH4Z6Bsum/MSikjrzxbvR00QdT2L9cVSVwkOG5OWFUlbSserw10YQ/MHAATHqhnpFArPbJh0UNtPA==,6/13/2025 16:19,Silt District Office,# #,Colorado,0,USBR,RPUIDR0514000100B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16693,+39.5472610,-107.6556720
4f415245-bf22-f011-9989-001dd8029e82,RRAE+RSZ/vL3UdsP4P8UZ3gUB2JlrgxmVxcno4wXeU/J36BDdbIE6yaoU6uIzVLN+FvjdpW1t5XPu+iF6fNHzw==,6/13/2025 16:05,MAINTENANCE SHOP BLDG(NEW) EHRENBERG FIELD OFFICE,# #,Arizona,0,USBR,RPUIDR0423000100B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16695,+33.6147700,-114.5094700
17a8514b-bf22-f011-9989-001dd8029e82,ynyX115QPG1XiDX0Jm8/hKffzNVDXA5ObrHIrZASXhL3kPHJJiT1gU10I5Q1XFmsEogzSmpM7aMfj4Hh1nIrFQ==,6/13/2025 18:23,General Property-Pavillion Office,# CENTER AVE,Wyoming,0,USBR,RPUIDR1236001900B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16703,+43.2434450,-108.6905460
18a8514b-bf22-f011-9989-001dd8029e82,7Mq5/2AL/TAqKoA0r/SDlliZtUPnd0KgvREaXa6lpF+/YSZxUobeFnAY8JUt2N8nfA5BYocxY6n3FYM3cnu2/g==,6/13/2025 6:51,LCRO Park Administration Bldg,1200 PARK ST,Nevada,0,USBR,RPUIDR1510300100B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16712,+35.9810300,-114.8347600
19a8514b-bf22-f011-9989-001dd8029e82,cT1R73kU/Wip/ZgNdBtl/9m5B5aQzJDX8klh9XQPH8hIQHUF8tAwHDlR4BKhDSU7wdg8Fbav/Vz5hJYJip0sIA==,6/13/2025 13:17,Lower Brule RWS Admin & Maintenance Bldg,300 RED CLOUD ST,South Dakota,0,USBR,RPUIDR1597RW1100B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16717,+44.0768330,-099.5796310
1aa8514b-bf22-f011-9989-001dd8029e82,bJzqdl70THK+u4L9dwPuvxJBUgtAfHcw20HFaAqz2Jn3zc4qU/PEDBXRxVEvrB8vKN9NWBOHZzN6AXullHb81g==,6/13/2025 13:30,LCRO Date Bldg 200 Multi-Use Bldg,"500 DATE ST, BLDG 200",Nevada,0,USBR,RPUIDR1510301200B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16716,+35.9767250,-114.8422290
1ba8514b-bf22-f011-9989-001dd8029e82,Qgsjwc9tvPUsP6xnpwxd/lpZ88To7ir8qBPPG2s7+R/EG9wbZQoDzdDSs9H3bwGC5/jxUTZ3hJi7a9pRXZB3Xg==,6/13/2025 18:19,LAGRANDE FIELD OFFICE,10507 N. MCALLISTER ROAD,Oregon,0,USBR,RPUIDR1678L112000B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16740,+45.3463250,-118.0446090
1ca8514b-bf22-f011-9989-001dd8029e82,jj8KdEUNnJ1B1MleWm3z8ATQRnozXWfp836N+K5IhS1mAfbV7g+ixcDU+vqf82Zp3wmemNk59w4O2pK+b9KKOA==,6/13/2025 13:11,ORWSS Construction Adm Building (Kyle),# SHOP RD,South Dakota,0,USBR,RPUIDR1597RW3200B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16741,+43.0255720,-102.5273790
1da8514b-bf22-f011-9989-001dd8029e82,2JmyoJjiIlRAEU6m9fUuUlalVumqs0np2xfzq0w8YGe2hY3/7tYxsv82z172n2aNp+NYJSRoEZk1mNQqqdhSvw==,6/16/2025 17:58,Friant Dam O and M MAIN OFFICE,18015 FRIANT RD.,California,0,USBR,RPUIDR0214114900B.C,,,,0,Bureau of Reclamation,0,0,,Peter Solano,0,16742,+36.9983180,-119.7056430
1ea8514b-bf22-f011-9989-001dd8029e82,soKVAZq6HvbpyqV4Vnkfb4PnUeI6CmGJAHijf3XNcv7E2zS69ghNKaTmB7byL/oRnHy+7oqPsRYIlTA9+cHbGA==,6/13/2025 18:12,TCCA Red Bluff CCPP Office and Storage,22460 ALTUBE AVE,California,0,USBR,RPUIDR0725306200B.C,,,,0,Bureau of Reclamation,0,0,,Ethan Rutledge,0,16771,+40.1463180,-122.2002600
